timestamp_utc,segment_id,material,install_year,MAOP_bar,location_class,hca_flag,distance_to_building_m,confinement,surface_capping_type,pressure_bar,flow_scm_h,methane_pct_lel,acoustic_index,trigger_channel,route,label_event,label_grade
2025-06-01 12:13:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8484,53.25,6.97,0.0437,none,normal,sensor_drift,
2025-06-01 12:14:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8391,55.34,9.25,0.075,none,normal,sensor_drift,
2025-06-01 14:00:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5908,118.99,1.22,0.0053,none,normal,normal,
2025-06-01 14:01:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6046,117.19,1.95,0.0328,none,normal,normal,
2025-06-01 14:02:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5982,120.86,1.95,0.0355,none,normal,normal,
2025-06-01 14:03:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5968,119.69,0.13,0.0293,none,normal,normal,
2025-06-01 14:04:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6069,120.38,1.07,0.0939,none,normal,normal,
2025-06-01 14:05:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.2551,94.37,1.24,0.1037,pressure,hydraulic_check,operational_swing,
2025-06-01 14:06:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.2626,97.05,0.18,0.0271,pressure,hydraulic_check,operational_swing,
2025-06-01 14:07:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.26,96.46,0.76,0.0925,pressure,hydraulic_check,operational_swing,
2025-06-01 14:08:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.2479,95.59,0.64,0.0784,pressure,hydraulic_check,operational_swing,
2025-06-01 14:09:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.2409,96.24,0.46,0.0866,pressure,hydraulic_check,operational_swing,
2025-06-01 14:10:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.2575,94.59,0.38,0.0129,pressure,hydraulic_check,operational_swing,
2025-06-01 14:11:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.2336,95.36,1.02,0.0524,pressure,hydraulic_check,operational_swing,
2025-06-01 14:12:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.2204,93.13,0.96,0.0506,pressure,hydraulic_check,operational_swing,
2025-06-01 16:00:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2036,307.91,0.46,0.0956,none,normal,normal,
2025-06-01 16:01:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2029,313.49,0.94,0.1345,none,normal,normal,
2025-06-01 16:02:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1941,309.51,1.64,0.0972,none,normal,normal,
2025-06-01 16:03:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.196,312.2,1.28,0.1284,none,normal,normal,
2025-06-01 16:04:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2009,312.68,1.33,0.1008,none,normal,normal,
2025-06-01 16:05:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1928,308.72,28.0,0.05,none,normal,noise_spike,
2025-06-01 16:06:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2046,311.48,1.01,0.1105,none,normal,normal,
2025-06-01 16:07:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1864,307.86,1.49,0.0197,none,normal,normal,
2025-06-01 16:08:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2113,309.98,1.49,0.1342,none,normal,normal,
2025-06-01 16:09:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1984,313.14,1.91,0.0232,none,normal,normal,
2025-06-01 18:00:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5171,95.67,1.06,0.1324,none,normal,normal,
2025-06-01 18:01:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5033,96.17,0.35,0.0537,none,normal,normal,
2025-06-01 18:02:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.4863,95.49,0.55,0.0462,none,normal,normal,
2025-06-01 18:03:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.4998,94.07,1.41,0.0105,none,normal,normal,
2025-06-01 18:04:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.489,95.48,1.5,0.1223,none,normal,normal,
2025-06-01 18:05:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.495,96.33,22.64,0.5273,methane+acoustic,inspection,leak,1.0
2025-06-01 18:06:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.504,92.89,25.66,0.5415,methane+acoustic,inspection,leak,1.0
2025-06-01 18:07:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5011,95.07,24.91,0.6299,methane+acoustic,inspection,leak,1.0
2025-06-01 18:08:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.484,93.32,26.1,0.5858,methane+acoustic,inspection,leak,1.0
2025-06-01 18:09:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5105,94.68,25.42,0.5214,methane+acoustic,inspection,leak,1.0
2025-06-01 18:10:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.478,94.77,21.13,0.4993,methane+acoustic,inspection,leak,1.0
2025-06-01 18:11:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5086,96.2,24.62,0.533,methane+acoustic,inspection,leak,1.0
2025-06-01 18:12:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5049,95.56,24.66,0.4646,methane+acoustic,inspection,leak,1.0
2025-06-01 20:00:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2031,311.47,1.67,0.0163,none,normal,normal,
2025-06-01 20:01:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1904,311.12,1.7,0.1492,none,normal,normal,
2025-06-01 20:02:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2152,309.61,0.63,0.0602,none,normal,normal,
2025-06-01 20:03:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.199,312.05,1.88,0.0517,none,normal,normal,
2025-06-01 20:04:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.192,310.83,0.34,0.0293,none,normal,normal,
2025-06-01 20:05:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,5.7928,278.84,0.81,0.0834,pressure,hydraulic_check,pressure_anomaly,
2025-06-01 20:06:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,5.7937,278.54,0.35,0.0812,pressure,hydraulic_check,pressure_anomaly,
2025-06-01 20:07:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,5.7985,279.22,0.28,0.0678,pressure,hydraulic_check,pressure_anomaly,
2025-06-01 20:08:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,5.7885,278.12,0.55,0.0965,pressure,hydraulic_check,pressure_anomaly,
2025-06-01 20:09:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,5.8016,281.46,0.87,0.0253,pressure,hydraulic_check,pressure_anomaly,
2025-06-01 20:10:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,5.7978,280.68,0.76,0.0835,pressure,hydraulic_check,pressure_anomaly,
2025-06-01 20:11:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,5.7874,280.06,1.14,0.0994,pressure,hydraulic_check,pressure_anomaly,
2025-06-01 20:12:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,5.8035,282.38,1.04,0.081,pressure,hydraulic_check,pressure_anomaly,
2025-06-01 22:00:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.393,99.82,1.49,0.0557,none,normal,normal,
2025-06-01 22:01:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4094,98.52,0.82,0.0719,none,normal,normal,
2025-06-01 22:02:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3859,99.74,1.38,0.1474,none,normal,normal,
2025-06-01 22:03:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4045,100.48,1.85,0.0369,none,normal,normal,
2025-06-01 22:04:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3893,99.92,0.2,0.0702,none,normal,normal,
2025-06-01 22:05:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4136,100.51,10.58,0.2738,methane,inspection,leak,3.0
2025-06-01 22:06:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3962,100.29,12.2,0.2756,methane,inspection,leak,3.0
2025-06-01 22:07:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4008,99.32,11.75,0.2791,methane,inspection,leak,3.0
2025-06-01 22:08:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3822,100.32,12.53,0.3383,methane,inspection,leak,3.0
2025-06-01 22:09:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4005,100.76,11.24,0.2915,methane,inspection,leak,3.0
2025-06-01 22:10:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4113,97.66,13.18,0.2838,methane,inspection,leak,3.0
2025-06-01 22:11:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4108,98.78,13.59,0.2875,methane,inspection,leak,3.0
2025-06-01 22:12:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3998,100.28,11.17,0.2829,methane,inspection,leak,3.0
2025-06-01 23:00:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4108,97.35,0.88,0.1315,none,normal,normal,
2025-06-01 23:01:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.398,97.79,1.64,0.1124,none,normal,normal,
2025-06-01 23:02:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3954,100.97,0.48,0.0754,none,normal,normal,
2025-06-01 23:03:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3988,101.75,0.79,0.118,none,normal,normal,
2025-06-01 23:04:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3949,101.91,1.47,0.1017,none,normal,normal,
2025-06-01 23:05:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4039,98.24,11.76,0.2487,methane,escalation,leak,1.0
2025-06-01 23:06:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4239,98.9,12.75,0.2826,methane,escalation,leak,1.0
2025-06-01 23:07:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4119,99.3,11.9,0.316,methane,escalation,leak,1.0
2025-06-01 23:08:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4028,99.3,12.22,0.28,methane,escalation,leak,1.0
2025-06-01 23:09:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4014,100.45,11.91,0.248,methane,escalation,leak,1.0
2025-06-01 23:10:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4099,100.36,11.77,0.2477,methane,escalation,leak,1.0
2025-06-01 23:11:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.385,98.97,11.27,0.2744,methane,escalation,leak,1.0
2025-06-01 23:12:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3936,100.64,11.46,0.3046,methane,escalation,leak,1.0
